"triangle.transitivity","escalation","dci","steepness","slope","variable","strategy","distribution"
-0.142857142857143,0.5,0.24,-0.151989355959944,-0.0498378100508111,"rhp","self","Uniform"
0.391304347826087,0.5,0.315555555555556,-0.284894338718511,-0.0048998201145908,"rhp","self","Uniform"
-0.0109890109890109,0.5,0.28159645232816,-0.189151304595999,-0.0145125939218714,"rhp","self","Uniform"
0.494252873563219,0.5,0.342222222222222,-0.330013832968378,0.0120500522034207,"rhp","self","Uniform"
0.511111111111111,0.5,0.382222222222222,-0.441038421591335,-0.0019806134139266,"rhp","self","Uniform"
0.662650602409638,0.5,0.515555555555556,-0.496536237912258,-0.00550795002622162,"rhp","self","Uniform"
0.636363636363636,0.5,0.511111111111111,-0.491858283003442,-0.00861751406560603,"rhp","self","Uniform"
0.63265306122449,0.5,0.391111111111111,-0.432365052258101,0.00325413203762937,"rhp","self","Uniform"
0.504761904761905,0.5,0.431111111111111,-0.416077662458045,0.00316526851743996,"rhp","self","Uniform"
0.833333333333333,0.5,0.582222222222222,-0.492472758963143,-1.16577225804121e-05,"rhp","self","Uniform"
0.228915662650603,0.5,0.266666666666667,-0.187770175951994,0.00317172337033974,"rhp","opponent","Uniform"
0.535714285714286,0.5,0.355555555555556,-0.37206496316122,0.00414545732456547,"rhp","opponent","Uniform"
0.67741935483871,0.5,0.471111111111111,-0.482334561207626,-0.00482185845553255,"rhp","opponent","Uniform"
-0.0434782608695654,0.5,0.253333333333333,-0.189178449194633,0.020302548461006,"rhp","opponent","Uniform"
-0.0133333333333332,0.5,0.28,-0.173872036647719,-0.0099106181225657,"rhp","opponent","Uniform"
0.255813953488372,0.5,0.328888888888889,-0.325574070205368,-0.00446709597388381,"rhp","opponent","Uniform"
0.576923076923077,0.5,0.4,-0.453449713783938,0.00974617303158584,"rhp","opponent","Uniform"
0.376623376623376,0.5,0.284444444444444,-0.261015264197082,-0.0171189126423078,"rhp","opponent","Uniform"
0.024390243902439,0.5,0.248888888888889,-0.149163563214365,0.00820803131163957,"rhp","opponent","Uniform"
0.666666666666667,0.5,0.337777777777778,-0.364782620330748,0.0119992204395759,"rhp","opponent","Uniform"
0.50561797752809,0.5,0.36,-0.385810250355705,-0.00951650906959068,"history","mutual","Uniform"
0.777777777777778,0.5,0.386666666666667,-0.40021639931927,0.00215454816579009,"history","mutual","Uniform"
0.235955056179775,0.5,0.32,-0.294187608015922,-0.0043856263477762,"history","mutual","Uniform"
0.661971830985915,0.5,0.284444444444444,-0.305222986065232,0.0176754779738841,"history","mutual","Uniform"
0.546391752577319,0.5,0.373333333333333,-0.408985828985829,-0.00478447905878001,"history","mutual","Uniform"
0.428571428571428,0.5,0.4,-0.398843843322453,0.0176854955672562,"history","mutual","Uniform"
0.296703296703297,0.5,0.297777777777778,-0.293137370156087,0.0189912400278162,"history","mutual","Uniform"
0.434343434343434,0.5,0.413333333333333,-0.370401397812036,-0.0109800868407236,"history","mutual","Uniform"
0.333333333333333,0.5,0.346666666666667,-0.271201600289022,-0.0168660562263465,"history","mutual","Uniform"
0.462686567164179,0.5,0.271111111111111,-0.288779754113979,0.00697328006735802,"history","mutual","Uniform"
0.584415584415584,0.5,0.364444444444444,-0.391617178919318,-0.00144913601033872,"history","self","Uniform"
0.824175824175824,0.5,0.422222222222222,-0.45611453460384,0.00310761819373116,"history","self","Uniform"
0.615384615384615,0.5,0.4,-0.426880031307745,-0.00473014648926014,"history","self","Uniform"
0.6,0.5,0.42350332594235,-0.482792585082199,-0.0140883688076339,"history","self","Uniform"
0.797979797979798,0.5,0.4,-0.469665998984181,-0.0210450616686624,"history","self","Uniform"
0.714285714285714,0.5,0.391111111111111,-0.489931558835302,-0.00121719075298759,"history","self","Uniform"
0.580952380952381,0.5,0.413333333333333,-0.466512286980201,0.00955496101512975,"history","self","Uniform"
0.607142857142857,0.5,0.386666666666667,-0.504741860124635,-0.0166386347883878,"history","self","Uniform"
0.340659340659341,0.5,0.355555555555556,-0.350929846622923,-0.0279802061455504,"history","self","Uniform"
0.695238095238095,0.5,0.431111111111111,-0.464280952965163,0.0100661408239656,"history","self","Uniform"
0.25,0.5,0.4,-0.369125628444975,0.0121414731038585,"history","opponent","Uniform"
0.377777777777778,0.5,0.324444444444444,-0.323422280802664,0.00705665083199391,"history","opponent","Uniform"
0.6,0.5,0.297777777777778,-0.301495131428287,0.00636766316924577,"history","opponent","Uniform"
0.833333333333333,0.5,0.36,-0.371495771405003,-0.0173605240414202,"history","opponent","Uniform"
0.368421052631579,0.5,0.426666666666667,-0.400914423814086,0.0165845201746595,"history","opponent","Uniform"
0.384615384615385,0.5,0.342222222222222,-0.313795406316797,-0.00407351281748191,"history","opponent","Uniform"
0.63265306122449,0.5,0.448888888888889,-0.502271464970593,0.0040871512727617,"history","opponent","Uniform"
0.5,0.5,0.342222222222222,-0.319258804376451,-0.00953083444271153,"history","opponent","Uniform"
0.580952380952381,0.5,0.386666666666667,-0.336800112147706,-0.00737736262298463,"history","opponent","Uniform"
0.685393258426966,0.5,0.364444444444444,-0.384647509145117,0.0116475926240958,"history","opponent","Uniform"
